id,full_name,email,phone,avatar_url,gender,date_of_birth,department_id,job_title_id,position,level,reports_to_id,hire_date,tenure_years,years_of_experience,contract_type,talent_tier,readiness_level,target_position,mentor_id,performance_score,potential_score,risk_score,overall_score,risk_band,risk_reasons,departure_reasons,comp_technical,comp_leadership,comp_communication,comp_problem_solving,comp_adaptability,comp_target_technical,comp_target_leadership,comp_target_communication,comp_target_problem_solving,comp_target_adaptability,ktp_progress,is_active,created_at,updated_at,department_name,department_short,manager_name,manager_position,mentor_name
c69256b2-5e5a-4ecb-8d77-fd79be2e16ea,"Lý Phương Anh",lý.phuong.anh119@itlgroup.vn,0994365330,,Nữ,1959-07-14,f2caae64-0618-4ab3-813c-ac0bb1665d71,,"QC Engineer",5,b7750966-705f-4638-a8da-52a9c6071c71,2013-10-14,12.5,15,"Toàn thời gian","Tiềm năng","Ready Now","Chuyên viên Cao Cấp",85f46195-fb4c-4f36-a9f2-6682440b1cc1,79.1,78.1,62.5,78.6,High,"{""Chưa có kế hoạch kế thừa"",""Hiệu suất biến động""}",{},69.1,65.5,75.4,69.6,70.3,84.6,71.7,88.4,83.8,79.5,39,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:45.475054+00","Phòng Công Nghệ Thông Tin",IT,"Bùi Quang Sơn","Chuyên viên Logistics Cao Cấp","Hoàng Gia Dũng"
211a7269-b70a-4662-a985-ed590e9142c1,"Trần Thanh Linh",trần.thanh.linh120@itlgroup.vn,0968315400,,Nữ,1972-08-20,f2caae64-0618-4ab3-813c-ac0bb1665d71,,"QC Engineer",5,67417893-77a5-4894-aec7-ad73beef031a,2019-03-18,7.1,9,"Toàn thời gian","Tiềm năng","Ready in 1 Year","Chuyên viên Cao Cấp",da5f13ee-0175-4898-b44c-e1622b7cb745,74.3,78.2,45.7,76.3,Medium,{},{},71.7,71.4,89.3,70.3,71.6,85.8,81.0,100.0,86.4,78.4,90,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:45.666531+00","Phòng Công Nghệ Thông Tin",IT,"Huỳnh Bảo Khánh","Chuyên viên KD Cao Cấp","Dương Trọng Khoa"
66541f2d-6ccc-4c73-a7c6-a92df9d6bf25,"Nguyễn Hồng Hải",nguyen.hồng.hai196@itlgroup.vn,0996703417,,Nam,1963-07-08,1c74071c-6f03-479a-bb70-56a002c34c3d,,"Nhân viên Kho Bãi",5,adf72673-8298-4634-9abc-6eafa463e36f,2019-08-10,6.7,8,"Toàn thời gian","Tiềm năng","Ready in 1 Year","Chuyên viên Cao Cấp",0854716d-392b-47e0-b6c1-70d9d41e5579,66.5,54.6,22.7,60.6,Low,{},{},63.9,52.6,75.0,61.6,59.1,72.8,63.9,83.6,78.1,77.7,88,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:19:04.581291+00","Phòng Vận Hành & Kho Bãi",OPS,"Vũ Thanh Châu","Chuyên viên Pháp Lý Cao Cấp","Đỗ Hữu Long"
a7079382-bfca-4df3-891c-264acaee7aef,"Bùi Thanh Dũng",bùi.thanh.dũng124@itlgroup.vn,0911287794,,Nam,1965-01-25,f2caae64-0618-4ab3-813c-ac0bb1665d71,,"System Admin",5,eab53c22-2fb7-443c-98e9-58d1f9546e17,2012-10-16,13.5,18,"Toàn thời gian","Kế thừa","Ready Now","Chuyên viên Cao Cấp",db0df6e4-b7f1-40b0-9996-b527ca597b60,83.8,76.6,40.1,80.2,Medium,{},{},74.6,89.9,72.2,82.4,87.5,89.5,100.0,88.1,89.0,100.0,30,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:46.366976+00","Phòng Công Nghệ Thông Tin",IT,"Dương Văn Anh","Key Account Manager","Bùi Hữu Hải"
2cd5eec7-61a0-4d4a-92ce-fd08be6a2b3e,"Vũ Đình Tuấn",vũ.dình.tuấn125@itlgroup.vn,0962928934,,Nam,1973-10-19,1c74071c-6f03-479a-bb70-56a002c34c3d,,"Nhân viên Kho Bãi",5,8a987e04-cfe9-4b34-a85e-608da23dac56,2009-12-09,16.4,18,"Toàn thời gian","Kế thừa","Ready in 1 Year","Chuyên viên Cao Cấp",b50d6fd6-5c2e-4133-8aee-f3b093b46113,91.1,84.9,38.6,88.0,Medium,{},{},88.4,92.9,93.7,89.3,95.1,94.3,100.0,100.0,98.7,100.0,50,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:46.531563+00","Phòng Vận Hành & Kho Bãi",OPS,"Đặng Ngọc Anh","Chuyên viên Tuyển Dụng Cao Cấp","Hồ Thanh Nguyên"
cd3a5985-73e3-4d9c-ab4e-8c6e00a4b6b6,"Hồ Công Thành",hồ.cong.thành126@itlgroup.vn,0951380361,,Nam,1961-05-28,1c74071c-6f03-479a-bb70-56a002c34c3d,,"Nhân viên Kho Bãi",5,382bf35b-0b54-465a-a965-a4c2499c9699,2012-08-09,13.7,15,"Toàn thời gian","Tiềm năng","Ready Now","Chuyên viên Cao Cấp",bd0a400d-0696-448e-8dbb-33fee83d6e76,92.2,46.8,52.4,69.5,Medium,"{""KTP chưa hoàn thiện"",""Chưa có kế hoạch kế thừa""}",{},71.7,67.7,80.3,76.7,82.0,78.5,75.1,95.6,94.1,97.5,5,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:46.721815+00","Phòng Vận Hành & Kho Bãi",OPS,"Dương Minh Dung","Kế Toán Trưởng","Huỳnh Quang Dũng"
1dbc5bf5-4426-4c37-8fa2-9d6fc8c1614d,"Phạm Công Thành",pham.cong.thành127@itlgroup.vn,0983835976,,Nam,1968-02-15,1c74071c-6f03-479a-bb70-56a002c34c3d,,"Nhân viên Kho Bãi",5,d7a77c70-fc43-48ff-81c2-3f48adc91dcb,2009-02-23,17.2,19,"Toàn thời gian","Tiềm năng","Ready in 2 Years","Chuyên viên Cao Cấp",bd0a400d-0696-448e-8dbb-33fee83d6e76,62.8,65.7,47.2,64.3,Medium,{},{},70.1,53.0,77.5,70.8,67.6,76.6,69.9,84.3,76.7,84.3,28,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:46.884728+00","Phòng Vận Hành & Kho Bãi",OPS,"Hoàng Ngọc Dung","Chuyên viên Tuyển Dụng Cao Cấp","Huỳnh Quang Dũng"
8d583611-2581-4218-88a2-caa138f41a7d,"Vũ Quốc Phúc",vũ.quốc.phúc129@itlgroup.vn,0961407440,,Nam,1971-07-07,1c74071c-6f03-479a-bb70-56a002c34c3d,,"Nhân viên Kho Bãi",5,4127b186-eff6-42b7-ab2e-6e41fb3f6cf2,2010-03-09,16.1,18,"Toàn thời gian","Tiềm năng","Ready Now","Chuyên viên Cao Cấp",12547f34-a1e2-4bd3-9388-4710e332403d,89.2,41.7,44.1,65.5,Medium,{},{},77.9,72.5,87.0,74.5,67.2,92.5,89.5,95.7,94.4,80.4,2,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:47.242712+00","Phòng Vận Hành & Kho Bãi",OPS,"Lý Ngọc Khánh","Key Account Manager","Hoàng Minh Hương"
78e78286-ebea-4d1f-80c7-06c6a722318e,"Vũ Ngọc Phúc",vũ.ngọc.phúc130@itlgroup.vn,0973308406,,Nam,1959-06-25,1c74071c-6f03-479a-bb70-56a002c34c3d,,"Nhân viên Kho Bãi",5,c88dd797-647d-422d-9fa9-9bc45ba5c543,2014-09-26,11.6,14,"Toàn thời gian","Tiềm năng","Ready Now","Chuyên viên Cao Cấp",a1408646-9cc0-4f8f-8501-0b46e510fc5d,90.6,65.1,31.4,77.9,Medium,{},{},73.4,82.8,73.6,89.1,79.9,87.2,91.3,81.0,97.8,88.5,68,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:47.455216+00","Phòng Vận Hành & Kho Bãi",OPS,"Võ Hồng Châu","Chuyên viên KD ĐN Cao Cấp","Lê Kim Mai"
f78d6e9d-9bad-4feb-b21f-dd45a7173be4,"Dương Ngọc Tuấn",duong.ngọc.tuấn131@itlgroup.vn,0986188876,,Nam,1957-03-19,1c74071c-6f03-479a-bb70-56a002c34c3d,,"Nhân viên Kho Bãi",5,86cd344d-9010-4978-b9ef-5534c029f367,2019-04-19,7.0,10,"Toàn thời gian","Tiềm năng","Ready Now","Chuyên viên Cao Cấp",56da6f8b-c8d5-44ae-a3ca-3850cdd37b89,84.9,57.7,56.2,71.3,Medium,"{""Thiếu mentor"",""Hiệu suất biến động""}",{},70.2,76.5,86.9,80.7,89.5,89.4,94.1,100.0,100.0,100.0,22,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:47.612421+00","Phòng Vận Hành & Kho Bãi",OPS,"Trần Bảo Nghĩa","Key Account Manager","Vũ Hữu Đức"
3ff85889-30b1-408f-bf4c-878b6d64cdcd,"Võ Văn Hùng",võ.van.hùng132@itlgroup.vn,0929825571,,Nam,1957-12-05,1c74071c-6f03-479a-bb70-56a002c34c3d,,"Nhân viên Kho Bãi",5,1b336d70-6f6a-4589-a4f6-059c0d0af953,2007-04-20,19.0,21,"Toàn thời gian","Tiềm năng","Ready in 1 Year","Chuyên viên Cao Cấp",56da6f8b-c8d5-44ae-a3ca-3850cdd37b89,71.3,40.0,60.5,55.7,High,"{""Thiếu mentor"",""Thâm niên thấp""}",{},68.0,55.4,56.3,67.9,73.6,84.6,73.1,74.2,87.3,84.2,84,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:47.768586+00","Phòng Vận Hành & Kho Bãi",OPS,"Phạm Đức Hải","Supervisor Kho Bãi","Vũ Hữu Đức"
c3639a8c-b7c7-4a46-88a9-0e2a499aafaf,"Vũ Trí Long",vũ.trí.long133@itlgroup.vn,0939962391,,Nam,1957-03-13,1c74071c-6f03-479a-bb70-56a002c34c3d,,"Nhân viên Vận Chuyển",5,3dbd8dfc-a0d2-44fe-b1a2-13225b73b26a,2012-05-11,14.0,15,"Toàn thời gian","Tiềm năng","Ready in 2 Years","Chuyên viên Cao Cấp",0854716d-392b-47e0-b6c1-70d9d41e5579,52.9,87.4,53.6,70.2,Medium,"{""Thâm niên thấp"",""Hiệu suất biến động""}",{},72.5,64.5,57.6,72.7,70.5,82.1,79.8,64.5,88.6,89.7,73,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:47.928856+00","Phòng Vận Hành & Kho Bãi",OPS,"Huỳnh Đức Sơn","Chuyên viên Logistics Cao Cấp","Đỗ Hữu Long"
76baad34-08f9-4802-9ffb-c405c077d17c,"Vũ Công Châu",vũ.cong.chau134@itlgroup.vn,0932533467,,Nam,1955-02-27,1c74071c-6f03-479a-bb70-56a002c34c3d,,"Nhân viên Vận Chuyển",5,c27bc0dc-db53-4a75-ba9b-729e74528648,2007-03-20,19.1,21,"Toàn thời gian","Tiềm năng","Ready Now","Chuyên viên Cao Cấp",c9b67da2-ec3f-4e23-9c9b-fd30e805564d,85.4,70.6,45.2,78.0,Medium,{},{},89.7,69.5,89.6,75.8,95.6,100.0,84.1,100.0,87.5,100.0,31,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:48.098779+00","Phòng Vận Hành & Kho Bãi",OPS,"Huỳnh Hồng Thu","Kế Toán Trưởng","Phạm Thị Linh"
af69af6a-cb75-4040-b677-ec87b9206f3b,"Lý Trọng Nam",lý.trọng.nam136@itlgroup.vn,0954438762,,Nam,1969-04-14,1c74071c-6f03-479a-bb70-56a002c34c3d,,"Nhân viên Vận Chuyển",5,a7dbea06-2064-4aab-ac37-a0b3c1fa2f28,2018-02-18,8.2,12,"Toàn thời gian","Tiềm năng","Ready in 1 Year","Chuyên viên Cao Cấp",b6475511-39d7-40ed-929a-a57e8ef3d8af,93.9,56.9,64.2,75.4,High,"{""Thiếu mentor"",""Thâm niên thấp""}",{},86.9,78.6,89.1,84.9,83.7,100.0,94.4,100.0,93.9,92.9,30,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:48.517952+00","Phòng Vận Hành & Kho Bãi",OPS,"Dương Trí Lâm","Senior Developer","Trần Trọng Châu"
e1e7a261-eff5-4cc6-8bc3-77e0b488f4dd,"Trần Văn Phương",trần.van.phuong137@itlgroup.vn,0995656500,,Nam,1966-02-16,1c74071c-6f03-479a-bb70-56a002c34c3d,,"Nhân viên Vận Chuyển",5,382bf35b-0b54-465a-a965-a4c2499c9699,2016-09-27,9.6,12,"Toàn thời gian","Nòng cốt","Ready in 2 Years","Chuyên viên Cao Cấp",14a5ab1e-bfdb-42b2-be5e-276884e9fcaf,47.7,40.2,14.8,44.0,Low,{},{},52.0,46.1,47.5,37.4,40.7,69.7,55.7,58.5,49.7,55.6,11,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:48.754097+00","Phòng Vận Hành & Kho Bãi",OPS,"Dương Minh Dung","Kế Toán Trưởng","Võ Gia Nam"
c406d689-b008-4aa8-b47c-3fa709a51be5,"Đỗ Quang Phương",dỗ.quang.phuong138@itlgroup.vn,0999676390,,Nam,1964-09-14,1c74071c-6f03-479a-bb70-56a002c34c3d,,"Nhân viên Vận Chuyển",5,efd789e7-3349-4dfd-827d-886f494c600a,2009-06-13,16.9,19,"Toàn thời gian","Tiềm năng","Ready in 1 Year","Chuyên viên Cao Cấp",0854716d-392b-47e0-b6c1-70d9d41e5579,67.3,53.2,35.6,60.3,Medium,{},{},69.8,62.2,56.9,67.0,55.5,89.4,76.0,70.2,84.6,72.8,53,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:49.37484+00","Phòng Vận Hành & Kho Bãi",OPS,"Vũ Đình Thành","Senior Developer","Đỗ Hữu Long"
3fd8bc85-4abc-4d97-a2be-6428b2a50e72,"Đặng Bảo Hải",dang.bao.hai139@itlgroup.vn,0935867257,,Nam,1971-01-14,1c74071c-6f03-479a-bb70-56a002c34c3d,,"Nhân viên Vận Chuyển",5,fd849af5-3b6a-49e7-8e86-38c849550237,2016-04-16,10.0,12,"Toàn thời gian","Tiềm năng","Ready in 1 Year","Chuyên viên Cao Cấp",6f6ca5a7-55b5-41d9-b1bc-3aca7d2efb80,64.7,82.7,11.9,73.7,Low,{},{},62.5,74.0,64.4,79.8,84.4,68.7,89.2,72.4,97.1,91.6,76,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:49.608607+00","Phòng Vận Hành & Kho Bãi",OPS,"Bùi Trọng Phúc","Chuyên viên KD Cao Cấp","Nguyễn Tú Hương"
d1c75475-a9b2-4baa-8e56-0c54aca5fc30,"Dương Quang Phúc",duong.quang.phúc141@itlgroup.vn,0954492381,,Nam,1968-01-24,1c74071c-6f03-479a-bb70-56a002c34c3d,,"Chuyên viên Logistics",5,9f8dfcc2-29b5-4f44-b0d6-a152444396da,2013-05-13,12.9,16,"Toàn thời gian","Tiềm năng","Ready in 2 Years","Chuyên viên Cao Cấp",0c7f9a18-4a52-4c30-8097-1a42f9bedad0,73.6,63.7,19.5,68.7,Low,{},{},63.5,70.8,77.9,61.4,82.8,75.6,79.8,88.5,71.5,99.7,39,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:49.931537+00","Phòng Vận Hành & Kho Bãi",OPS,"Hoàng Đình Sơn","Key Account Manager","Lê Tú Nguyên"
c38f43ff-c85c-41a1-babf-7a0e0eaec900,"Lê Ngọc Tùng",le.ngọc.tùng143@itlgroup.vn,0963276690,,Nam,1955-02-22,1c74071c-6f03-479a-bb70-56a002c34c3d,,"Chuyên viên Logistics",5,3dbd8dfc-a0d2-44fe-b1a2-13225b73b26a,2016-01-06,10.3,12,"Toàn thời gian","Kế thừa","Ready in 1 Year","Chuyên viên Cao Cấp",6624defd-7d6b-45df-a029-7f14ffa6c48a,86.6,81.8,23.7,84.2,Low,{},{},76.2,79.2,80.2,82.6,86.8,81.7,89.8,94.1,90.3,100.0,75,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:50.289081+00","Phòng Vận Hành & Kho Bãi",OPS,"Huỳnh Đức Sơn","Chuyên viên Logistics Cao Cấp","Lê Bảo Hùng"
d4833cd2-245f-4024-8470-5c5600643d38,"Đặng Hữu Phúc",dang.hữu.phúc144@itlgroup.vn,0937746963,,Nam,1967-11-14,1c74071c-6f03-479a-bb70-56a002c34c3d,,"Chuyên viên Logistics",5,33c52043-018b-49ac-952a-c799e35dd86e,2009-05-24,16.9,20,"Toàn thời gian","Nòng cốt","Ready in 2 Years","Chuyên viên Cao Cấp",0c7f9a18-4a52-4c30-8097-1a42f9bedad0,49.5,41.4,12.7,45.5,Low,{},{},54.2,51.6,42.5,41.5,42.7,66.9,69.6,62.0,56.7,54.8,16,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:50.476597+00","Phòng Vận Hành & Kho Bãi",OPS,"Hoàng Trọng Lâm","Chuyên viên KD HN Cao Cấp","Lê Tú Nguyên"
7b950119-9084-4764-ac43-83efbc402da3,"Đỗ Quốc Lâm",dỗ.quốc.lam145@itlgroup.vn,0988448538,,Nam,1972-01-17,1c74071c-6f03-479a-bb70-56a002c34c3d,,"Chuyên viên Logistics",5,33c52043-018b-49ac-952a-c799e35dd86e,2019-01-08,7.3,9,"Toàn thời gian","Tiềm năng","Ready in 1 Year","Chuyên viên Cao Cấp",8c6368c5-8139-4462-8cd4-5ab93c890dc3,85.3,55.3,63.2,70.3,High,"{""Thâm niên thấp"",""Chưa có kế hoạch kế thừa""}",{},74.8,70.7,75.0,71.3,78.0,94.8,90.2,92.6,84.7,91.9,36,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:50.642481+00","Phòng Vận Hành & Kho Bãi",OPS,"Hoàng Trọng Lâm","Chuyên viên KD HN Cao Cấp","Nguyễn Trọng Thành"
6ec05e0f-c2e4-416f-815f-c1c14fb76f37,"Hoàng Bảo Long",hoàng.bao.long146@itlgroup.vn,0990535106,,Nam,1963-11-11,1c74071c-6f03-479a-bb70-56a002c34c3d,,"Chuyên viên Logistics",5,c919d48f-d93b-48ad-8203-48c2ecd17fed,2014-02-11,12.2,16,"Toàn thời gian","Tiềm năng","Ready in 1 Year","Chuyên viên Cao Cấp",c78be7b2-e282-41b4-87b5-ddf7eec4452e,77.0,83.1,24.4,80.1,Low,{},{},72.6,76.7,74.8,69.9,90.2,87.8,92.5,89.6,89.9,99.1,53,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:50.819441+00","Phòng Vận Hành & Kho Bãi",OPS,"Lê Mỹ Hằng","Business Analyst Cao Cấp","Vũ Hồng Huy"
bede56c8-99b8-4159-b2a1-8daf219cdad1,"Vũ Kim Châu",vũ.kim.chau147@itlgroup.vn,0984926784,,Nữ,1970-05-04,853f65f2-9c5a-4da9-91d4-5d343dbf9c95,,"Marketing Executive",5,012e6508-1a8f-42bb-8303-5948f24fbb87,2016-12-19,9.3,13,"Toàn thời gian","Tiềm năng","Ready in 2 Years","Chuyên viên Cao Cấp",a1408646-9cc0-4f8f-8501-0b46e510fc5d,62.2,75.7,47.7,69.0,Medium,{},{},74.3,68.0,69.0,73.2,77.2,86.4,84.1,84.9,86.6,95.9,87,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:50.977892+00","Phòng Marketing",MKT,"Đặng Công Tùng","Supervisor Kho Bãi","Lê Kim Mai"
dcb057d3-02c7-4184-bf4b-9a1291155178,"Lý Phương Hằng",lý.phuong.hang148@itlgroup.vn,0987888306,,Nữ,1956-02-16,853f65f2-9c5a-4da9-91d4-5d343dbf9c95,,"Marketing Executive",5,97bedf23-a86d-4a6a-9817-2fee36b203b9,2010-06-08,15.9,19,"Toàn thời gian","Tiềm năng","Ready in 2 Years","Chuyên viên Cao Cấp",0854716d-392b-47e0-b6c1-70d9d41e5579,60.4,79.4,28.2,69.9,Low,{},{},67.8,62.7,59.0,57.2,72.0,86.1,75.2,77.0,67.9,81.5,6,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:51.133556+00","Phòng Marketing",MKT,"Lê Như Chi","Chuyên viên Pháp Lý Cao Cấp","Đỗ Hữu Long"
a86cc463-8e0e-4792-9816-91546127fcd0,"Dương Thảo Anh",duong.thao.anh149@itlgroup.vn,0952065724,,Nữ,1955-01-01,853f65f2-9c5a-4da9-91d4-5d343dbf9c95,,"Marketing Executive",5,bdba3d9c-faf4-4853-906a-5e69896186d3,2009-04-11,17.0,19,"Toàn thời gian","Tiềm năng","Ready in 2 Years","Chuyên viên Cao Cấp",db0df6e4-b7f1-40b0-9996-b527ca597b60,73.5,85.3,35.2,79.4,Medium,{},{},84.2,66.5,69.0,73.7,91.7,96.0,74.6,85.6,87.3,99.1,100,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:51.304245+00","Phòng Marketing",MKT,"Trần Phương Dung","Chuyên viên C&B Cao Cấp","Bùi Hữu Hải"
a3d747e6-c258-4e49-bdc6-28986cb2d50c,"Vũ Thanh Thư",vũ.thanh.thu151@itlgroup.vn,0935290114,,Nữ,1970-07-01,853f65f2-9c5a-4da9-91d4-5d343dbf9c95,,"Marketing Executive",5,64bec363-cf58-4294-af25-88f61e785a66,2011-03-03,15.1,19,"Toàn thời gian","Nòng cốt","Ready in 2 Years","Chuyên viên Cao Cấp",85f46195-fb4c-4f36-a9f2-6682440b1cc1,59.9,54.5,50.0,57.2,Medium,"{""Chưa có kế hoạch kế thừa"",""Hiệu suất biến động""}",{},60.2,51.7,70.5,68.2,56.9,68.6,67.6,77.5,84.2,70.7,21,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:51.626636+00","Phòng Marketing",MKT,"Trần Thanh Quỳnh","Chuyên viên Tuyển Dụng Cao Cấp","Hoàng Gia Dũng"
d9168838-8a23-4235-b4e5-12d55b5b1b95,"Trần Phương Châu",trần.phuong.chau152@itlgroup.vn,0983454998,,Nữ,1967-08-23,853f65f2-9c5a-4da9-91d4-5d343dbf9c95,,"Content Creator",5,3dbd8dfc-a0d2-44fe-b1a2-13225b73b26a,2013-11-09,12.5,16,"Toàn thời gian","Tiềm năng","Ready Now","Chuyên viên Cao Cấp",d3230c06-1f39-4f18-bfcd-92966660ee97,76.2,69.7,12.6,73.0,Low,{},{},77.3,59.8,81.5,72.5,73.8,84.6,75.2,96.0,82.0,88.7,84,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:51.783556+00","Phòng Marketing",MKT,"Huỳnh Đức Sơn","Chuyên viên Logistics Cao Cấp","Huỳnh Thu Chi"
4fc596c2-4455-4445-b7bc-6e4efc01e3c8,"Đặng Ngọc Chi",dang.ngọc.chi153@itlgroup.vn,0980215481,,Nữ,1969-06-23,853f65f2-9c5a-4da9-91d4-5d343dbf9c95,,"Content Creator",5,9818dd33-c61f-4255-8653-7b618a0893b5,2016-12-05,9.4,12,"Toàn thời gian","Tiềm năng","Ready in 1 Year","Chuyên viên Cao Cấp",049c1691-8703-46c2-900f-8e78c09a1769,89.9,65.6,44.0,77.8,Medium,{},{},74.9,70.3,77.6,76.6,79.2,86.0,77.7,90.8,95.3,94.5,61,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:51.967086+00","Phòng Marketing",MKT,"Bùi Thị Mai","Chuyên viên C&B Cao Cấp","Trần Trí Hùng"
b37825f1-9c13-494d-963e-f0724cf62333,"Huỳnh Lan Hoa",huynh.lan.hoa154@itlgroup.vn,0971304112,,Nữ,1966-05-15,853f65f2-9c5a-4da9-91d4-5d343dbf9c95,,"Content Creator",5,7c9d515e-0dd1-47c3-ade9-c322b023324e,2007-11-03,18.5,22,"Toàn thời gian","Tiềm năng","Ready Now","Chuyên viên Cao Cấp",049c1691-8703-46c2-900f-8e78c09a1769,86.8,73.5,18.2,80.2,Low,{},{},88.4,69.7,90.9,90.9,88.9,94.2,86.9,100.0,100.0,99.3,86,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:52.131889+00","Phòng Marketing",MKT,"Bùi Bích Ngọc","Chuyên viên Đào Tạo Cao Cấp","Trần Trí Hùng"
fabcf54f-7065-4c18-8821-01a428ca1fe5,"Huỳnh Kim Hương",huynh.kim.huong155@itlgroup.vn,0925278272,,Nữ,1963-07-15,15723ce5-6218-41ed-98b8-6d37c2ec3216,,"Chuyên viên Pháp Lý",5,e98a0eb1-ff87-4147-b054-3489cfcfa393,2008-01-01,18.3,22,"Toàn thời gian","Tiềm năng","Ready in 1 Year","Chuyên viên Cao Cấp",da5f13ee-0175-4898-b44c-e1622b7cb745,78.2,48.5,29.7,63.4,Low,{},{},78.4,61.0,77.6,66.8,67.9,87.5,71.8,95.4,83.8,82.6,21,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:52.290086+00","Phòng Pháp Lý & Tuân Thủ",PLG,"Nguyễn Trí Khánh","Senior Developer","Dương Trọng Khoa"
ab419460-faeb-43cc-abc2-81f1f2744433,"Đặng Thúy Thư",dang.thúy.thu157@itlgroup.vn,0929952062,,Nữ,1958-10-02,15723ce5-6218-41ed-98b8-6d37c2ec3216,,"Chuyên viên Pháp Lý",5,fb3ad21b-5cdd-4725-af4a-00dbe9edec1b,2018-10-08,7.5,11,"Toàn thời gian","Tiềm năng","Ready Now","Chuyên viên Cao Cấp",049c1691-8703-46c2-900f-8e78c09a1769,78.5,56.9,38.8,67.7,Medium,{},{},70.7,75.2,74.0,75.3,78.0,75.9,94.2,86.6,87.3,90.4,21,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:52.61052+00","Phòng Pháp Lý & Tuân Thủ",PLG,"Bùi Thúy Nguyên","Kế Toán Trưởng","Trần Trí Hùng"
ceeafa62-beca-4fbf-9514-039445cdfe26,"Ngô Trọng Hùng",ngo.trọng.hùng169@itlgroup.vn,0962080854,,Nam,1961-11-13,cd30e78f-ff5c-4541-b163-47591c7062cc,,"Chuyên viên KD HN",5,7c9d515e-0dd1-47c3-ade9-c322b023324e,2018-11-05,7.5,9,"Toàn thời gian","Tiềm năng","Ready Now","Chuyên viên Cao Cấp",4145ec08-5925-453e-ace7-08fd3da5ef00,80.8,41.9,14.0,61.4,Low,{},{},75.0,68.1,73.5,63.7,65.6,86.5,73.4,88.6,76.7,80.2,79,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:19:00.069066+00","Chi Nhánh Hà Nội",HAN,"Bùi Bích Ngọc","Chuyên viên Đào Tạo Cao Cấp","Phạm Thanh Anh"
8d420f57-c4af-43aa-928d-17e088cae7e6,"Trần Ngọc Châu",trần.ngọc.chau170@itlgroup.vn,0930981381,,Nam,1958-04-05,cd30e78f-ff5c-4541-b163-47591c7062cc,,"Chuyên viên KD HN",5,33c52043-018b-49ac-952a-c799e35dd86e,2007-12-28,18.3,20,"Toàn thời gian","Tiềm năng","Ready in 1 Year","Chuyên viên Cao Cấp",d3230c06-1f39-4f18-bfcd-92966660ee97,91.4,45.3,53.3,68.4,Medium,"{""Thiếu mentor"",""Chưa có kế hoạch kế thừa""}",{},79.7,69.6,90.8,75.2,88.2,95.9,86.6,100.0,84.6,100.0,38,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:19:00.270674+00","Chi Nhánh Hà Nội",HAN,"Hoàng Trọng Lâm","Chuyên viên KD HN Cao Cấp","Huỳnh Thu Chi"
e9c96149-cd44-4300-9301-c9549822d40b,"Đỗ Gia Phúc",dỗ.gia.phúc171@itlgroup.vn,0956150987,,Nam,1969-07-21,cd30e78f-ff5c-4541-b163-47591c7062cc,,"Chuyên viên KD HN",5,9d3f7338-ca9e-40b5-a4ea-b8d21dc4c089,2007-09-28,18.6,21,"Toàn thời gian","Nòng cốt","Ready in 2 Years","Chuyên viên Cao Cấp",049c1691-8703-46c2-900f-8e78c09a1769,51.2,40.3,42.8,45.8,Medium,{},{},48.6,56.6,45.5,52.9,60.5,66.4,63.7,53.3,67.2,69.3,14,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:19:00.443946+00","Chi Nhánh Hà Nội",HAN,"Bùi Mỹ Ánh","Business Analyst Cao Cấp","Trần Trí Hùng"
